event_id,name,group_name,num_members,category_name,weight,year,month,dow
hqsndlywmbwb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,9,6
hqsndlywmbnb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,9,6
hqsndlywmbfb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,9,6
hqsndlywlbkc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,8,6
hqsndlywlbbc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,8,6
hqsndlywlbrb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,8,6
hqsndlywlbjb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,8,6
hqsndlywkbnc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,7,6
hqsndlywkbfc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,7,6
hqsndlywkbvb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,7,6
hqsndlywkbmb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,7,6
hqsndlywkbdb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,7,6
hqsndlywjbhc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,6,6
hqsndlywjbxb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,6,6
hqsndlywjbpb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,6,6
hqsndlywjbgb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,6,6
hqsndlywhblc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,5,6
hqsndlywhbcc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,5,6
hqsndlywhbsb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,5,6
hqsndlywhbkb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,5,6
hqsndlywgbnc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,4,6
hqsndlywgbfc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,4,6
hqsndlywgbvb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,4,6
hqsndlywgbmb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,4,6
hqsndlywgbdb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,4,6
hqsndlywfbjc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,3,6
hqsndlywfbzb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,3,6
hqsndlywfbqb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,3,6
hqsndlywfbhb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,3,6
hqsndlywdbjc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,2,6
hqsndlywdbzb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,2,6
hqsndlywdbqb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,2,6
hqsndlywdbhb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,2,6
hqsndlywcbmc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,1,6
hqsndlywcbdc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,1,6
hqsndlywcbtb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,1,6
hqsndlywcblb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,1,6
hqsndlywcbcb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2017,1,6
hqsndlyvqbhc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,12,6
hqsndlyvqbxb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,12,6
hqsndlyvqbpb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,12,6
hqsndlyvqbgb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,12,6
hqsndlyvpbkc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,11,6
hqsndlyvpbbc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,11,6
hqsndlyvpbrb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,11,6
hqsndlyvpbjb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,11,6
hqsndlyvnbnc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,10,6
hqsndlyvnbfc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,10,6
hqsndlyvnbvb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,10,6
hqsndlyvnbmb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,10,6
hqsndlyvnbdb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,10,6
hqsndlyvmbhc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,9,6
hqsndlyvmbxb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,9,6
hqsndlyvmbpb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,9,6
hqsndlyvmbgb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,9,6
hqsndlyvlblc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,8,6
hqsndlyvlbcc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,8,6
hqsndlyvlbsb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,8,6
hqsndlyvlbkb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,8,6
hqsndlyvkbpc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,7,6
hqsndlyvkbgc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,7,6
hqsndlyvkbwb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,7,6
hqsndlyvkbnb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,7,6
hqsndlyvkbfb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,7,6
hqsndlyvjbjc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,6,6
hqsndlyvjbzb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,6,6
hqsndlyvjbqb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,6,6
hqsndlyvjbhb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,6,6
hqsndlyvhbmc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,5,6
hqsndlyvhbdc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,5,6
hqsndlyvhbtb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,5,6
hqsndlyvhblb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,5,6
hqsndlyvhbcb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,5,6
hqsndlyvgbgc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,4,6
hqsndlyvgbwb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,4,6
hqsndlyvgbnb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,4,6
hqsndlyvgbfb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,4,6
hqsndlyvfbkc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,3,6
hqsndlyvfbbc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,3,6
hqsndlyvfbrb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,3,6
hqsndlyvfbjb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,3,6
hqsndlyvdblc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,2,6
hqsndlyvdbcc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,2,6
hqsndlyvdbsb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,2,6
hqsndlyvdbkb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,2,6
hqsndlyvcbpc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,1,6
hqsndlyvcbgc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,1,6
hqsndlyvcbwb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,1,6
hqsndlyvcbnb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,1,6
hqsndlyvcbfb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2016,1,6
hqsndlytqbkc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2015,12,6
hqsndlytqbbc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2015,12,6
hqsndlytqbrb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2015,12,6
hqsndlytqbjb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2015,12,6
hqsndlytpbmc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2015,11,6
hqsndlytpbdc,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2015,11,6
hqsndlytpbtb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2015,11,6
hqsndlytpblb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2015,11,6
hqsndlytpbcb,Chat and Play Chess,Nashville Chess and Chat Meetup,257,Games,211,2015,11,6
243463475,Pitch Like A Pro,Nashville Bloggers,260,Tech,107,2017,10,5
238273227,Nashville Content Marketing Day,Nashville Bloggers,260,Tech,107,2017,4,3
237831142,Seven Ways to Monetize Your Blog Using a Personal Brand (Nashville Bloggers),Nashville Bloggers,260,Tech,107,2017,3,4
237152568,Nashville Bloggers Meet & Greet,Nashville Bloggers,260,Tech,107,2017,2,4
238242157,Learning PowerShell,Nashville PowerShell User Group (NashPUG),264,Tech,223,2017,3,2
237582251,Open Source PowerShell!,Nashville PowerShell User Group (NashPUG),264,Tech,223,2017,2,3
qcvngjywcbnb,Getting Started with PowerShell Application Deployment Toolkit,Nashville PowerShell User Group (NashPUG),264,Tech,223,2017,1,2
qcvngjyvnbpb,Learning the Basics of PowerShell,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,11,2
qcvngjyvpblb,TBD,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,11,2
qcvngjyvmbrb,TBD,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,9,1
233917360,PowerShell Social meet,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,9,1
qcvngjyvlbmb,PowerShell Social Meet,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,8,3
qcvngjyvkbqb,PowerShell Editors,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,7,1
230899358,Azure Resource Manager/Desired State Configuration Hackathon,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,5,2
qcvngjyvhbnb,Learning Pester,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,5,1
qcvngjyvgbqb,Using PowerShell to make SCCM a full fledged reporting system,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,4,1
229639591,Come to this Business Workroom in April!,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,4,2
qcvngjyvfblb,Thinking in Events Lab with PowerShell Studio,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,3,2
qcvngjyvdbmb,Review of the Last Scripting Games,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,2,2
qcvngjytqblb,Using Docker with Azure and PowerShell,Nashville PowerShell User Group (NashPUG),264,Tech,223,2016,1,2
qcvngjytpbnb,Windows PowerShell Beginner's Class,Nashville PowerShell User Group (NashPUG),264,Tech,223,2015,11,2
242303172,"Deep Tropics Music, Art, & Style Festival",Advanced Audio + Applications Exchange (A3E) - Nashville,271,Music,25,2017,8,5
240816379,Year 3!!! A3E Summit @ Summer NAMM 2017!,Advanced Audio + Applications Exchange (A3E) - Nashville,271,Music,25,2017,7,5
235300388,The A3E Summit at The NAMM Show 2017,Advanced Audio + Applications Exchange (A3E) - Nashville,271,Music,25,2017,1,4
228997771,A3E Invites You To Music Industry Day & The Future of Audio + Music Technology,Advanced Audio + Applications Exchange (A3E) - Nashville,271,Music,25,2016,6,5
226217111,"A3E's 'Future of Audio' Summit @ the NAMM Show, January 23, 2016",Advanced Audio + Applications Exchange (A3E) - Nashville,271,Music,25,2016,1,5
243852886,Nashville Grizzles vs St. Louis Crusaders and Columbus Kodiaks,Nashville Gay Men Explorer Group,274,LGBT,57,2017,10,5
243552086,Peeler Park Hike,Nashville Gay Men Explorer Group,274,LGBT,57,2017,9,5
243043127,Nashville Grizzles vs Charleston Blockade,Nashville Gay Men Explorer Group,274,LGBT,57,2017,9,5
242317940,Nashville Grizzles Rugby 101,Nashville Gay Men Explorer Group,274,LGBT,57,2017,8,5
241203396,Shelby Bottoms Nature Center and Shelby Bottoms Greenway,Nashville Gay Men Explorer Group,274,LGBT,57,2017,7,5
239594962,Edwin Warner Park Hike,Nashville Gay Men Explorer Group,274,LGBT,57,2017,5,6
239202158,Radnor Lake State Park,Nashville Gay Men Explorer Group,274,LGBT,57,2017,4,0
238838457,Nashville Grizzles vs Charleston Blockade,Nashville Gay Men Explorer Group,274,LGBT,57,2017,4,5
238787569,"Secrets of Buddhist Art: Tibet, Japan, and Korea At The Frist",Nashville Gay Men Explorer Group,274,LGBT,57,2017,4,6
237983389,Radnor Lake State Park,Nashville Gay Men Explorer Group,274,LGBT,57,2017,3,6
237863511,Nashville Grizzles vs Charlotte Royals Rugby,Nashville Gay Men Explorer Group,274,LGBT,57,2017,3,5
237302616,Parthenon & Centennial Park,Nashville Gay Men Explorer Group,274,LGBT,57,2017,2,5
236978628,Nashville Grizzles Rugby 101,Nashville Gay Men Explorer Group,274,LGBT,57,2017,2,5
236951247,Prince's Hot Chicken For Nashville Hot Chicken Week,Nashville Gay Men Explorer Group,274,LGBT,57,2017,1,1
236771367,Shelby Bottoms Nature Center and Shelby Bottoms Greenway,Nashville Gay Men Explorer Group,274,LGBT,57,2017,1,5
241965573,Tomato Art Festival,California Relocation Club,276,Socializing,25,2017,8,4
241156403,New Heights Brewing Company Happy Hour & Brewery Tour,California Relocation Club,276,Socializing,25,2017,7,3
240481973,California Love Happy Hour at Bar Louie,California Relocation Club,276,Socializing,25,2017,7,3
240518547,Stephanie Adlington at Grays On Main in Franklin,California Relocation Club,276,Socializing,25,2017,6,6
239549435,"Californians Coffee, Craft & Wine",California Relocation Club,276,Socializing,25,2017,6,4
238173435,Nashville Networking Social at South Bar and Restaurant,Network & Social - Nashville Networking Events,279,Career & Business,12,2017,4,3
tqjxvmywlbdc,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,8,1
tqjxvmywlbtb,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,8,1
tqjxvmywlblb,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,8,1
tqjxvmywlbcb,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,8,1
241970977,Sailors go to the ballpark!,Nashville Sailing,280,Outdoors & Adventure,281,2017,7,6
tqjxvmywkbhc,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,7,1
tqjxvmywkbxb,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,7,1
tqjxvmywkbpb,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,7,1
tqjxvmywkbgb,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,7,1
kdkxvmywjblc,Sail with the Vanguard 15s,Nashville Sailing,280,Outdoors & Adventure,281,2017,6,2
tqjxvmywjbkc,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,6,1
kdkxvmywjbcc,Sail with the Vanguard 15s,Nashville Sailing,280,Outdoors & Adventure,281,2017,6,2
tqjxvmywjbbc,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,6,1
kdkxvmywjbsb,Sail with the Vanguard 15s,Nashville Sailing,280,Outdoors & Adventure,281,2017,6,2
tqjxvmywjbrb,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,6,1
kdkxvmywjbkb,Sail with the Vanguard 15s,Nashville Sailing,280,Outdoors & Adventure,281,2017,6,2
tqjxvmywjbjb,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,6,1
kdkxvmywhbpc,Sail with the Vanguard 15s,Nashville Sailing,280,Outdoors & Adventure,281,2017,5,2
tqjxvmywhbnc,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,5,1
kdkxvmywhbgc,Sail with the Vanguard 15s,Nashville Sailing,280,Outdoors & Adventure,281,2017,5,2
pmhrwmywhbgc,Sail Wednesday Night Races with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,5,2
tqjxvmywhbfc,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,5,1
pmhrwmywhbwb,Sail Wednesday Night Races with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,5,2
tqjxvmywhbvb,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,5,1
tqjxvmywhbmb,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,5,1
pmhrwmywhbfb,Sail Wednesday Night Races with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,5,2
tqjxvmywhbdb,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,5,1
pmhrwmywgbjc,Sail Wednesday Night Races with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,4,2
tqjxvmywgbhc,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,4,1
239346474,Learn Points of Sailing- FREE CLASS,Nashville Sailing,280,Outdoors & Adventure,281,2017,4,5
pmhrwmywgbzb,Sail Wednesday Night Races with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,4,2
tqjxvmywgbxb,Learn to Sail with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,4,1
fxjxvmywgbqb,Sail Wednesday Night Races with PPYC,Nashville Sailing,280,Outdoors & Adventure,281,2017,4,2
vzjflmywfbgb,"March Winds Regatta, big boats at HIYC. Some Experience needed",Nashville Sailing,280,Outdoors & Adventure,281,2017,3,5
vzjflmywdbhc,"Winter Series, big boats at HIYC. Some Experience needed",Nashville Sailing,280,Outdoors & Adventure,281,2017,2,5
vzjflmywdbxb,"Winter Series, big boats at HIYC. Some Experience needed",Nashville Sailing,280,Outdoors & Adventure,281,2017,2,5
vzjflmywdbpb,"Winter Series, big boats at HIYC. Some Experience needed",Nashville Sailing,280,Outdoors & Adventure,281,2017,2,5
vzjflmywdbgb,"Winter Series, big boats at HIYC. Some Experience needed",Nashville Sailing,280,Outdoors & Adventure,281,2017,2,5
vzjflmywcblc,"Winter Series, big boats at HIYC. Some Experience needed",Nashville Sailing,280,Outdoors & Adventure,281,2017,1,5
vzjflmywcbcc,"Winter Series, big boats at HIYC. Some Experience needed",Nashville Sailing,280,Outdoors & Adventure,281,2017,1,5
vzjflmywcbsb,"Winter Series, big boats at HIYC. Some Experience needed",Nashville Sailing,280,Outdoors & Adventure,281,2017,1,5
235969850,Sailing Orientation and Get to Know People event,Nashville Sailing,280,Outdoors & Adventure,281,2017,1,6
235419914,Kamikaze Regatta at Percy Priest Yacht Club,Nashville Sailing,280,Outdoors & Adventure,281,2016,12,6
234776697,Learn about racing and help the race committee,Nashville Sailing,280,Outdoors & Adventure,281,2016,10,5
gnshwlyvmbcc,"Wednesday night races, Big boats, no experience needed",Nashville Sailing,280,Outdoors & Adventure,281,2016,9,2
cgjxwlyvmbbc,Sailing Lesson at Hamilton Creek Marina,Nashville Sailing,280,Outdoors & Adventure,281,2016,9,1
gnshwlyvmbsb,"Wednesday night races, Big boats, no experience needed",Nashville Sailing,280,Outdoors & Adventure,281,2016,9,2
cgjxwlyvmbrb,Sailing Lesson at Hamilton Creek Marina,Nashville Sailing,280,Outdoors & Adventure,281,2016,9,1
233922326,Help with race committee- no experience needed,Nashville Sailing,280,Outdoors & Adventure,281,2016,9,5
gnshwlyvmbkb,"Wednesday night races, Big boats, no experience needed",Nashville Sailing,280,Outdoors & Adventure,281,2016,9,2
cgjxwlyvmbjb,Sailing Lesson at Hamilton Creek Marina,Nashville Sailing,280,Outdoors & Adventure,281,2016,9,1
gnshwlyvlbpc,"Wednesday night races, Big boats, no experience needed",Nashville Sailing,280,Outdoors & Adventure,281,2016,8,2
cgjxwlyvlbnc,Sailing Lesson at Hamilton Creek Marina,Nashville Sailing,280,Outdoors & Adventure,281,2016,8,1
dqshwlyvlblc,"Sail a Dinghy, Vanguard 15 crew needed",Nashville Sailing,280,Outdoors & Adventure,281,2016,8,6
